Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000145916	RMND5B	protein_coding	required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]	5	-0.459218182376473	5.09059835400785	0.0171102832334455	0.0545191216288867
ENSG00000172602	RND1	protein_coding	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	12	-0.722371561332242	2.17475891988565	0.0171143458467335	0.0545216036913208
ENSG00000196422	PPP1R26	protein_coding	protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]	9	-0.460756992507708	5.57234467735442	0.0171309180423902	0.0545639292491554
ENSG00000112237	CCNC	protein_coding	cyclin C [Source:HGNC Symbol;Acc:HGNC:1581]	6	0.568845335117187	5.19428084368118	0.0171434847449884	0.0545874609271602
ENSG00000272398	CD24	protein_coding	CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]	6	-0.383683209087737	8.2031436079951	0.0171448812777126	0.0545874609271602
ENSG00000272449	AL139246.5	lncRNA	novel transcript	1	-0.997775690578802	2.1122500123434	0.0171601400832017	0.0546255686237503
ENSG00000090924	PLEKHG2	protein_coding	pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]	19	-0.500282544233034	6.25086254326938	0.0171648355405486	0.0546300420385795
ENSG00000247317	LY6E-DT	lncRNA	LY6E divergent transcript [Source:HGNC Symbol;Acc:HGNC:53728]	8	0.912751362083892	0.476119165671648	0.0171713974528043	0.0546404529142129
ENSG00000235272	RAMACL	protein_coding	RNA guanine-7 methyltransferase activating subunit like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:21234]	6	1.02308210694903	0.173223637512265	0.0171847096255041	0.0546723354324335
ENSG00000068366	ACSL4	protein_coding	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]	X	0.537926802866037	6.19510385091453	0.0171931301342378	0.0546886461204761
ENSG00000255284	AP006621.3	lncRNA	novel transcript	11	-0.691454000971417	2.40297335163002	0.0172471546402982	0.0548499819282726
ENSG00000144451	SPAG16	protein_coding	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]	2	-0.419725384886598	4.55370346981161	0.0172744531393243	0.0549245881154651
ENSG00000086570	FAT2	protein_coding	FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596]	5	0.671837392463502	2.09719454515753	0.0172797432482807	0.0549245881154651
ENSG00000134193	REG4	protein_coding	regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]	1	1.34954204370445	1.15084799989466	0.0172805377207414	0.0549245881154651
ENSG00000182544	MFSD5	protein_coding	major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]	12	0.457685819621178	4.65783103960738	0.0173491344619162	0.0551320628910346
ENSG00000109680	TBC1D19	protein_coding	TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]	4	-0.43852594637925	4.0944748391623	0.0173776128781622	0.0552119946859942
ENSG00000140259	MFAP1	protein_coding	microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]	15	0.517932304740495	4.87250944128692	0.017413396453396	0.0553114608857265
ENSG00000286522	HIST1H3B	protein_coding	histone cluster 1 H3 family member b [Source:HGNC Symbol;Acc:HGNC:4776]	6	-0.415170652849809	8.22718061819534	0.017415581637592	0.0553114608857265
ENSG00000197756	RPL37A	protein_coding	ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]	2	0.370461607484956	10.1873867947887	0.0174529362325478	0.0554194976487326
ENSG00000268912	AC012313.5	lncRNA	novel transcript	19	-0.774261220074655	0.847047915349733	0.0174843607457293	0.0555086665051796
ENSG00000153363	LINC00467	lncRNA	long intergenic non-protein coding RNA 467 [Source:HGNC Symbol;Acc:HGNC:28227]	1	-0.545823748377378	3.13983728778719	0.0174961993388492	0.0555356325410538
ENSG00000005001	PRSS22	protein_coding	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	16	0.810959439602744	0.977772579143866	0.0175250427984628	0.0556165540186692
ENSG00000174529	TMEM81	protein_coding	transmembrane protein 81 [Source:HGNC Symbol;Acc:HGNC:32349]	1	-0.787971632359014	0.971499114256174	0.0175355607687418	0.05563929887334
ENSG00000104957	CCDC130	protein_coding	coiled-coil domain containing 130 [Source:HGNC Symbol;Acc:HGNC:28118]	19	-0.504255627459528	4.27242774835188	0.0175450689935411	0.0556588317861589
ENSG00000102879	CORO1A	protein_coding	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	16	0.499133675348189	3.7071213513922	0.0175519603275261	0.0556700571687188
ENSG00000204991	SPIRE2	protein_coding	spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]	16	-0.619129611233931	3.23711384968894	0.0175556668538041	0.0556711788465553
ENSG00000186654	PRR5	protein_coding	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]	22	0.548005611037992	3.63592649607686	0.0175882767925086	0.055763938870119
ENSG00000092010	PSME1	protein_coding	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]	14	0.391012553241511	5.74140872683234	0.0175967513093925	0.0557801563079712
ENSG00000184967	NOC4L	protein_coding	nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]	12	-0.532268390147177	3.95983664030425	0.0176204079129491	0.0558430706672717
ENSG00000159212	CLIC6	protein_coding	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	21	-0.714092193704153	4.96750257605878	0.0176233251202423	0.0558430706672717
ENSG00000267506	AC021683.2	lncRNA	novel transcript	17	0.843045201520104	1.28268375495984	0.0176756546142606	0.0559982005753069
ENSG00000230091	TMEM254-AS1	lncRNA	TMEM254 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27340]	10	-0.711706562238979	1.35618010319886	0.0176885307097319	0.0560283029195704
ENSG00000175868	CALCB	protein_coding	calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]	11	-0.86702036130065	0.815838415578169	0.0176981257290703	0.0560480029764417
ENSG00000198911	SREBF2	protein_coding	sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]	22	-0.501087783113416	8.2150779317688	0.0177164300981674	0.0560952718058679
ENSG00000140474	ULK3	protein_coding	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	15	-0.491854833289148	4.5849750992288	0.0177302063098715	0.0561281879064074
ENSG00000111913	RIPOR2	protein_coding	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	6	-0.383907883387555	4.89177356413898	0.0177342873693618	0.0561304055434395
ENSG00000103264	FBXO31	protein_coding	F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]	16	-0.478325140227062	5.2081259174151	0.0177497861303907	0.0561581991378805
ENSG00000165474	GJB2	protein_coding	gap junction protein beta 2 [Source:HGNC Symbol;Acc:HGNC:4284]	13	0.754336599015344	2.38169323374126	0.0177516172722756	0.0561581991378805
ENSG00000166596	CFAP52	protein_coding	cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053]	17	0.551794933101294	2.58753256121119	0.0177532153261102	0.0561581991378805
ENSG00000132294	EFR3A	protein_coding	EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]	8	0.603303401910108	5.03564107227824	0.0177960295078969	0.0562829093236418
ENSG00000144713	RPL32	protein_coding	ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]	3	0.380096652928639	9.91041877585901	0.017832768365184	0.0563883614426806
ENSG00000203950	RTL8A	protein_coding	retrotransposon Gag like 8A [Source:HGNC Symbol;Acc:HGNC:24514]	X	-0.443613024688501	4.32449142012211	0.0178366275567794	0.0563898255812576
ENSG00000115828	QPCT	protein_coding	glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]	2	0.7713312907349	1.60358958070279	0.017868456194132	0.0564796966775875
ENSG00000286502	AL645768.1	lncRNA	novel transcript, antisense to COL5A1	9	1.01924070760743	1.67536047634217	0.0179007215921834	0.0565709138402385
ENSG00000089639	GMIP	protein_coding	GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852]	19	-0.612694032910384	4.16314285567364	0.0179042499951252	0.0565712972253206
ENSG00000121410	A1BG	protein_coding	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	19	-0.841609433125974	0.65739604516225	0.0179338142784913	0.0566539292770301
ENSG00000196295	GARS-DT	lncRNA	GARS divergent transcript [Source:HGNC Symbol;Acc:HGNC:48951]	7	-0.403391167712934	4.34860444376211	0.0179640656512885	0.0567387000330977
ENSG00000182899	RPL35A	protein_coding	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	3	0.396824486958058	9.27633559375436	0.0179732298140682	0.0567568481994653
ENSG00000070501	POLB	protein_coding	DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174]	8	-0.421734618585285	4.10954993280482	0.0179826720932726	0.0567758675483358
ENSG00000102317	RBM3	protein_coding	RNA binding motif protein 3 [Source:HGNC Symbol;Acc:HGNC:9900]	X	0.37831894262278	7.41730739232113	0.0180106531736543	0.0568534002462653
ENSG00000226711	FAM66C	lncRNA	family with sequence similarity 66 member C [Source:HGNC Symbol;Acc:HGNC:21644]	12	-0.732582584415871	1.87215335016669	0.0180191495437266	0.0568617728323849
ENSG00000078814	MYH7B	protein_coding	myosin heavy chain 7B [Source:HGNC Symbol;Acc:HGNC:15906]	20	-0.999629693919783	1.44831246625187	0.0180201547003137	0.0568617728323849
ENSG00000185610	DBX2	protein_coding	developing brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:33186]	12	0.977957537940364	0.263181329893841	0.0180332825383257	0.0568923851921641
ENSG00000263069	RNF213-AS1	lncRNA	RNF213 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54402]	17	-0.729009279780325	2.71188340862984	0.018043018254651	0.0569122863032343
ENSG00000261505	AL031714.1	lncRNA	novel transcript, antisense to UBE2I	16	-0.930228245584581	0.342535625174922	0.0180538011238068	0.0569354822145656
ENSG00000235316	DUSP8P5	processed_pseudogene	dual specificity phosphatase 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45003]	10	-0.976507420936452	0.728691757822017	0.0180784622230742	0.0570024281716527
ENSG00000269918	AF131215.6	lncRNA	novel transcript	8	-0.862880926242202	1.25129032317768	0.0180923926228739	0.0570355206208843
ENSG00000154127	UBASH3B	protein_coding	ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]	11	0.567528525657027	4.42035957347317	0.0181083268689196	0.0570749163499509
ENSG00000237550	AC243919.1	transcribed_processed_pseudogene	ribosomal protein L9 pseudogene 9	15	0.394724144598267	8.50919230562318	0.0181415584333221	0.0571688055089921
ENSG00000164080	RAD54L2	protein_coding	RAD54 like 2 [Source:HGNC Symbol;Acc:HGNC:29123]	3	-0.384994614693882	6.7812274268904	0.0181710191984136	0.0572411923239009
ENSG00000124784	RIOK1	protein_coding	RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]	6	0.484744541713725	3.80702018552889	0.0181740558598456	0.0572411923239009
ENSG00000171451	DSEL	protein_coding	dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]	18	0.514486219671187	4.04041808196352	0.0181772359569893	0.0572411923239009
ENSG00000141956	PRDM15	protein_coding	PR/SET domain 15 [Source:HGNC Symbol;Acc:HGNC:13999]	21	-0.429604880720081	3.86075712183916	0.0181783189065243	0.0572411923239009
ENSG00000108639	SYNGR2	protein_coding	synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]	17	0.431608003552975	5.38499118476233	0.0182731623118107	0.0575250772814623
ENSG00000259172	AC023024.1	lncRNA	novel transcript, antisense to SNRPA1 and PCSK6	15	0.858536380849239	0.700878036793423	0.0182754024728808	0.0575250772814623
ENSG00000112782	CLIC5	protein_coding	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]	6	0.695166442229642	1.39015744296524	0.0182884269793941	0.0575551632990637
ENSG00000184083	FAM120C	protein_coding	family with sequence similarity 120C [Source:HGNC Symbol;Acc:HGNC:16949]	X	-0.463440782756091	3.66078891747008	0.018294945777282	0.0575647678010214
ENSG00000222046	DCDC2B	protein_coding	doublecortin domain containing 2B [Source:HGNC Symbol;Acc:HGNC:32576]	1	-1.0806712203812	0.00640706053527054	0.0183084188659132	0.0575901353431548
ENSG00000123892	RAB38	protein_coding	RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]	11	0.556020976981155	4.04446751192422	0.0183099448612692	0.0575901353431548
ENSG00000023839	ABCC2	protein_coding	ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]	10	0.59082663603291	2.89222982142007	0.0183224369894146	0.0576185120780758
ENSG00000135976	ANKRD36	protein_coding	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	2	-0.518283565217912	3.85675398151703	0.0183326124463604	0.0576395942168848
ENSG00000140945	CDH13	protein_coding	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	16	-0.619346899214972	2.14315031979141	0.0183380523104023	0.0576457820071789
ENSG00000125817	CENPB	protein_coding	centromere protein B [Source:HGNC Symbol;Acc:HGNC:1852]	20	0.440776869280731	6.3025435993046	0.0183688681942424	0.057724221501841
ENSG00000240087	RPSAP12	processed_pseudogene	ribosomal protein SA pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:6504]	12	0.579394261987924	2.52599561495734	0.0183699582278805	0.057724221501841
ENSG00000145391	SETD7	protein_coding	SET domain containing 7, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:30412]	4	0.461756127483676	6.36123137097565	0.0184263407251833	0.0578904373511719
ENSG00000183010	PYCR1	protein_coding	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]	17	0.410935995444681	6.57632586594491	0.0184330205684182	0.0579004679375741
ENSG00000131437	KIF3A	protein_coding	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	5	-0.474057054593327	4.62896804428159	0.0184435080608319	0.0579123574935416
ENSG00000081019	RSBN1	protein_coding	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]	1	-0.424168771830897	5.61608095319688	0.0184437814036285	0.0579123574935416
ENSG00000013016	EHD3	protein_coding	EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]	2	0.411750509788539	5.04413636694119	0.0184479554926894	0.057914511817095
ENSG00000212747	RTL8B	protein_coding	retrotransposon Gag like 8B [Source:HGNC Symbol;Acc:HGNC:33156]	X	0.436825542794485	4.85351207818896	0.0184858142230994	0.0580223930737889
ENSG00000188483	IER5L	protein_coding	immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]	9	-0.619602103880588	3.94254361992451	0.0185084472377143	0.0580824528321694
ENSG00000151491	EPS8	protein_coding	epidermal growth factor receptor pathway substrate 8 [Source:HGNC Symbol;Acc:HGNC:3420]	12	0.534392530051635	4.44162262899329	0.0185193185661723	0.0581027618002664
ENSG00000131462	TUBG1	protein_coding	tubulin gamma 1 [Source:HGNC Symbol;Acc:HGNC:12417]	17	-0.397211478337042	5.3865680434452	0.0185219175023374	0.0581027618002664
ENSG00000146282	RARS2	protein_coding	arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]	6	0.476126282250458	5.74851989888511	0.0185307912265204	0.0581196179684821
ENSG00000214046	SMIM7	protein_coding	small integral membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:28419]	19	0.380140313156427	5.20211623292185	0.018545129506588	0.0581536034612629
ENSG00000165983	PTER	protein_coding	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	10	0.557277819687104	3.2781868050026	0.018555695429402	0.0581757490388577
ENSG00000130720	FIBCD1	protein_coding	fibrinogen C domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25922]	9	-0.719225263997453	2.63644229181822	0.018569979777755	0.0582095420482997
ENSG00000116984	MTR	protein_coding	5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]	1	0.378172505087959	6.48804371566596	0.0185761918595215	0.0582180237137589
ENSG00000154518	ATP5MC3	protein_coding	ATP synthase membrane subunit c locus 3 [Source:HGNC Symbol;Acc:HGNC:843]	2	0.43069791907128	6.98853031003186	0.0185871718943992	0.0582414421842996
ENSG00000076108	BAZ2A	protein_coding	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]	12	-0.389507482172493	7.15845847203724	0.0186248903205363	0.0583373042358215
ENSG00000139613	SMARCC2	protein_coding	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 [Source:HGNC Symbol;Acc:HGNC:11105]	12	-0.418010093200226	6.57659042165378	0.0186251459341832	0.0583373042358215
ENSG00000007047	MARK4	protein_coding	microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]	19	-0.466576163286012	6.05409897887795	0.0186283056527539	0.0583373042358215
ENSG00000017483	SLC38A5	protein_coding	solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]	X	-0.607322004210554	2.21266009341195	0.0186381461318266	0.0583571145338201
ENSG00000170545	SMAGP	protein_coding	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]	12	0.63894077781558	1.7782428231174	0.0186935603880128	0.0585195845932438
ENSG00000111846	GCNT2	protein_coding	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	6	0.485401865338289	4.78258012306052	0.0186985426708129	0.0585241475035208
ENSG00000149054	ZNF215	protein_coding	zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]	11	0.661288072433929	2.40527514832691	0.0187376051622315	0.0586353554680912
ENSG00000137216	TMEM63B	protein_coding	transmembrane protein 63B [Source:HGNC Symbol;Acc:HGNC:17735]	6	-0.407667934348831	5.97561610962345	0.0187486717829461	0.0586589308995735
ENSG00000126603	GLIS2	protein_coding	GLIS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:29450]	16	-0.466153506330601	5.03463262202174	0.0187700154146461	0.0587146450536518
ENSG00000063761	ADCK1	protein_coding	aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038]	14	-0.566658951943115	2.80973358911576	0.0187887280445964	0.0587621097103936
ENSG00000233822	HIST1H2BN	protein_coding	histone cluster 1 H2B family member n [Source:HGNC Symbol;Acc:HGNC:4749]	6	-0.408191430164684	5.8846250669069	0.0187972289140415	0.0587733718796214
ENSG00000122696	SLC25A51	protein_coding	solute carrier family 25 member 51 [Source:HGNC Symbol;Acc:HGNC:23323]	9	-0.421254464277878	3.84093077124213	0.0187994084589659	0.0587733718796214
ENSG00000135736	CCDC102A	protein_coding	coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]	16	0.462121681165046	3.72392197402581	0.0188121330016769	0.0587948953514897
ENSG00000272405	AL365181.3	lncRNA	novel transcript, antisense to BCAN	1	0.95866719033216	0.460093061935125	0.0188133750302617	0.0587948953514897
ENSG00000198598	MMP17	protein_coding	matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]	12	-0.90339481349118	3.48962067958396	0.0188186408348459	0.0588002846107981
ENSG00000135365	PHF21A	protein_coding	PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]	11	-0.370868354346746	5.74383230362009	0.0188266873321791	0.0588139058237982
ENSG00000105486	LIG1	protein_coding	DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]	19	-0.443419302536051	5.69640110045006	0.0188300845193514	0.0588139058237982
ENSG00000158201	ABHD3	protein_coding	abhydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18718]	18	0.484301369084957	3.09797930700743	0.0188630756973216	0.0589058696404603
ENSG00000166169	POLL	protein_coding	DNA polymerase lambda [Source:HGNC Symbol;Acc:HGNC:9184]	10	-0.441487361587785	4.42387992803761	0.0188834091038641	0.0589582784431288
ENSG00000257704	INAFM1	protein_coding	InaF motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406]	19	-0.681639547354929	2.78190262859266	0.0188895463100385	0.0589663521210526
